area,rooms_num,district_encoded,avg_area_per_room,district_mean_price,area_bin,price
0.6821778932211164,0.0,756,0.6821778932211164,0.21519412254701475,2,117405.7955109426
0.6821778932211164,0.0,756,0.6821778932211164,0.21519412254701475,2,6800.0
0.6821778932211164,0.0,1770,0.6821778932211164,-0.6651285467165935,2,4600.0
0.6821778932211164,0.0,756,0.6821778932211164,0.21519412254701475,2,5500.0
0.6821778932211164,0.0,594,0.6821778932211164,-1.0600059433118436,2,4600.0
0.6821778932211164,0.0,732,0.6821778932211164,-0.9830567834222749,2,7840.0
0.6821778932211164,0.0,307,0.6821778932211164,-0.13826874478936713,2,6800.0
0.6821778932211164,0.0,732,0.6821778932211164,-0.9830567834222749,2,7500.0
0.6821778932211164,0.0,732,0.6821778932211164,-0.9830567834222749,2,6200.0
0.6821778932211164,0.0,756,0.6821778932211164,0.21519412254701475,2,7500.0
0.6821778932211164,0.0,732,0.6821778932211164,-0.9830567834222749,2,6600.0
-2.3934566411746476,0.0,1629,-2.3934566411746476,-0.7087207154977574,0,6500.0
-2.4793282664363785,0.0,1629,-2.4793282664363785,-0.7087207154977574,0,3300.0
-1.105382262248684,0.0,756,-1.105382262248684,0.21519412254701475,1,117405.7955109426
-0.5257487917320004,0.0,1770,-0.5257487917320004,-0.6651285467165935,2,117405.7955109426
0.6821778932211164,0.0,1629,0.6821778932211164,-0.7087207154977574,2,4400.0
0.2900316482544432,0.0,1866,0.2900316482544432,-0.44885740677260083,2,12500.0
1.1272799945563194,0.0,916,1.1272799945563194,0.1845094956003296,2,9500.0
-1.040978543302386,0.0,1866,-1.040978543302386,-0.44885740677260083,1,12000.0
-0.07492275910791314,0.0,1866,-0.07492275910791314,-0.44885740677260083,2,13000.0
-1.3200613254030114,0.0,1739,-1.3200613254030114,-0.8468976601204764,1,8200.0
-1.1912538875104148,0.0,1739,-1.1912538875104148,-0.8468976601204764,1,10933.0
-0.6974920422554622,0.0,1739,-0.6974920422554622,-0.8468976601204764,1,14500.0
-0.9336390117252222,0.0,916,-0.9336390117252222,0.1845094956003296,1,6999.0
0.22562792930814501,0.0,1739,0.22562792930814501,-0.8468976601204764,2,13000.0
-1.4274008569801748,0.0,1866,-1.4274008569801748,-0.44885740677260083,1,11880.0
-1.1912538875104148,0.0,362,-1.1912538875104148,-0.9628491932913416,1,7500.0
-0.7618957612017604,0.0,1476,-0.7618957612017604,-0.944988709294185,1,8300.0
0.6821778932211164,0.0,1866,0.6821778932211164,-0.44885740677260083,2,12000.0
-0.24666600963137494,0.0,362,-0.24666600963137494,-0.9628491932913416,2,7900.0
0.6821778932211164,0.0,362,0.6821778932211164,-0.9628491932913416,2,8000.0
-0.2681339159468077,0.0,332,-0.2681339159468077,-0.16182950807771496,2,8300.0
-1.2341897001412803,0.0,916,-1.2341897001412803,0.1845094956003296,1,117405.7955109426
-1.9211627022351276,0.0,1866,-1.9211627022351276,-0.44885740677260083,0,117405.7955109426
-1.2985934190875785,0.0,2280,-1.2985934190875785,0.29265529629611936,1,6200.0
-2.9301542990604657,0.0,2111,-2.9301542990604657,-0.9822338653446137,0,7500.0
-2.608135704328975,0.0,2111,-2.608135704328975,-0.9822338653446137,0,7900.0
-1.2127217938258477,0.0,1416,-1.2127217938258477,-1.0129499060161056,1,5900.0
-2.736943142221571,0.0,2111,-2.736943142221571,-0.9822338653446137,0,6888.0
-1.8567589832888294,0.0,1416,-1.8567589832888294,-1.0129499060161056,1,6300.0
-1.255657606456713,0.0,1416,-1.255657606456713,-1.0129499060161056,1,5288.0
-1.5347403885573385,0.0,1416,-1.5347403885573385,-1.0129499060161056,1,5999.0
-2.221713390651186,0.0,1416,-2.221713390651186,-1.0129499060161056,0,5400.0
0.6821778932211164,0.0,2111,0.6821778932211164,-0.9822338653446137,2,6800.0
0.6120502429859341,0.0,2111,0.6120502429859341,-0.9822338653446137,2,7500.0
-1.813823170657964,0.0,2111,-1.813823170657964,-0.9822338653446137,1,5888.0
-1.7064836390808003,0.0,2111,-1.7064836390808003,-0.9822338653446137,1,6500.0
-2.264649203282051,0.0,2111,-2.264649203282051,-0.9822338653446137,0,5800.0
-1.0839143559332514,0.0,1416,-1.0839143559332514,-1.0129499060161056,1,8800.0
